order_id,date,customer_id,customer_age,customer_gender,customer_segment,product_category,product_name,unit_price,quantity,subtotal,discount_rate,discount_amount,tax_rate,tax_amount,shipping_cost,total_amount,sales_channel,payment_method,region,sales_rep,lead_source,is_returned,return_reason,satisfaction_score,year,month,quarter,day_of_week,is_weekend,profit_margin,profit
ORD_20241021_2421,2024-10-21,CUST_56428,75.0,Female,Standard,Books,Elite Unit 134,12.43,1,12.43,0.0,0.0,0.08,0.99,6.6,13.42,Online,Credit Card,North America,Destiny Flores,Referral,False,,,2024,10,4,Monday,False,0.23950499920502302,3.214157089331409
ORD_20200409_9260,2020-04-09,CUST_96305,60.0,Male,Standard,Sports & Outdoors,Classic Package 568,5.0,1,5.0,0.0991,0.5,0.08,0.36,10.7,4.86,Online,Debit Card,North America,Kristin Andrews,Paid Search,False,,8.0,2020,4,2,Thursday,False,0.29754577218322875,1.4460724528104918
ORD_20210724_6666,2021-07-24,CUST_59556,56.0,Other,Premium,Electronics,Deluxe Device 302,358.73,3,1076.2,0.0,0.0,0.2,215.24,0.0,1291.44,Online,Bank Transfer,Europe,William Murphy,Paid Search,False,,7.0,2021,7,3,Saturday,True,0.20829167485822292,268.9962005789034
ORD_20201226_5711,2020-12-26,CUST_68169,56.0,Female,Standard,Electronics,Standard Package 550,913.04,1,913.04,0.1687,154.07,0.2,151.8,0.0,910.77,Phone,Cash,Europe,Albert Fisher,Organic Search,False,,9.0,2020,12,4,Saturday,True,0.1553333837314628,141.47298590110438
ORD_20201028_7661,2020-10-28,CUST_69412,41.0,Other,Standard,Clothing,Basic Set 962,96.13,2,192.26,0.0225,4.32,0.1,18.79,0.0,206.73,Online,Credit Card,Asia Pacific,Melanie Thompson,Social Media,False,,6.0,2020,10,4,Wednesday,False,0.2908113590829001,60.11943226320794
ORD_20240326_2859,2024-03-26,CUST_76688,53.0,Male,Premium,Toys & Games,Classic System 982,67.39,2,134.77,0.0973,13.12,0.1,12.17,0.0,133.82,Online,Credit Card,Asia Pacific,Joshua Adams,Advertisement,False,,10.0,2024,3,1,Tuesday,False,0.2108604189071301,28.217341258152146
ORD_20220208_7855,2022-02-08,CUST_78395,44.0,Female,Enterprise,Books,Basic Package 183,29.77,2,59.55,0.0594,3.54,0.08,4.48,0.0,60.49,Retail Store,Cash,North America,Lauren Turner,Referral,False,,6.0,2022,2,1,Tuesday,False,0.32211606098327406,19.48480052887825
ORD_20200412_6530,2020-04-12,CUST_69151,35.0,Female,Budget,Home & Garden,Deluxe Device 883,232.22,1,232.22,0.0,0.0,0.08,18.58,0.0,250.8,Third Party,PayPal,North America,Angela Soto,Paid Search,False,,8.0,2020,4,2,Sunday,True,0.18363887682446509,46.056630307575844
ORD_20210921_1513,2021-09-21,CUST_70918,41.0,Other,Budget,Clothing,Classic Package 865,59.43,1,59.43,0.0282,1.68,0.08,4.62,3.92,62.37,Online,Credit Card,North America,Zachary Smith,Direct,False,,6.0,2021,9,3,Tuesday,False,0.2837931862946924,17.700181029199964
ORD_20210913_6004,2021-09-13,CUST_35220,50.0,Other,Standard,Toys & Games,Classic Widget 136,36.61,2,73.22,0.0,0.0,0.2,14.64,1.53,87.86,Online,Debit Card,Europe,Jessica Bolton,Social Media,False,,9.0,2021,9,3,Monday,False,0.26004458552078813,22.847517283856444
ORD_20210913_3463,2021-09-13,CUST_84636,68.0,Female,Standard,Health & Beauty,Elite Set 514,70.95,1,70.95,0.0,0.0,0.2,14.19,0.0,85.14,Retail Store,PayPal,Europe,Erik Keller,Direct,True,Not as Described,3.0,2021,9,3,Monday,False,0.3083299008303364,26.251207756694843
ORD_20200922_9757,2020-09-22,CUST_51717,22.0,Male,Standard,Home & Garden,Deluxe Set 528,52.82,1,52.82,0.0,0.0,0.08,4.23,3.93,57.05,Online,Credit Card,North America,Richard Welch,Social Media,False,,8.0,2020,9,3,Tuesday,False,0.3513544118515244,20.044769196129465
ORD_20210713_8101,2021-07-13,CUST_38460,73.0,Female,Standard,Clothing,Elite Kit 824,65.36,1,65.36,0.0248,1.62,0.1,6.37,1.41,70.11,Mobile App,PayPal,Asia Pacific,Michael Jackson,Referral,False,,10.0,2021,7,3,Tuesday,False,0.15426017842024317,10.815181109043248
ORD_20221009_3809,2022-10-09,CUST_80278,50.0,Female,Premium,Home & Garden,Classic Package 204,147.79,1,147.79,0.095,14.04,0.08,10.7,0.0,144.45,Online,Credit Card,North America,Barbara Anderson,Email,False,,7.0,2022,10,4,Sunday,True,0.44546337376574974,64.34718434046255
ORD_20220623_4668,2022-06-23,CUST_59105,79.0,Other,Standard,Health & Beauty,Basic Unit 107,64.61,1,64.61,0.0,0.0,0.08,5.17,0.14,69.78,Online,Debit Card,North America,Michael Phelps,Referral,False,,8.0,2022,6,2,Thursday,False,0.15506495626757208,10.82043264835118
ORD_20240711_4569,2024-07-11,CUST_93590,39.0,Female,Budget,Electronics,Premium System 591,654.6,1,654.6,0.0,0.0,0.08,52.37,0.0,706.96,Retail Store,Credit Card,North America,Terry Black,Direct,False,,10.0,2024,7,3,Thursday,False,0.4173389592186896,295.0419506092448
ORD_20220422_4725,2022-04-22,CUST_57543,68.0,Female,Premium,Clothing,Premium Widget 861,123.42,1,123.42,0.0,0.0,0.08,9.87,0.0,133.29,Online,Credit Card,North America,Sharon Rice,Advertisement,False,,10.0,2022,4,2,Friday,False,0.27275833987551995,36.35595912200805
ORD_20200813_6591,2020-08-13,CUST_91940,72.0,Female,Budget,Electronics,Classic Widget 883,553.83,1,553.83,0.0,0.0,0.1,55.38,0.0,609.21,Retail Store,Bank Transfer,Asia Pacific,Sean White,Referral,False,,7.0,2020,8,3,Thursday,False,0.17835579756857284,108.65613543675026
ORD_20211008_5864,2021-10-08,CUST_96392,,Other,Budget,Automotive,Pro Device 476,165.42,1,165.42,0.0,0.0,0.15,24.81,0.0,190.23,Online,Cash,Latin America,Robert Ramos,Direct,True,Not as Described,1.0,2021,10,4,Friday,False,0.41914345337169323,79.7336591348972
ORD_20200307_6866,2020-03-07,CUST_73992,40.0,Male,Enterprise,Health & Beauty,Pro Kit 531,8.66,1,8.66,0.0,0.0,0.08,0.69,10.44,9.35,Online,Credit Card,North America,Joshua Lewis,Social Media,False,,7.0,2020,3,1,Saturday,True,0.2971216960107699,2.778087857700698
ORD_20220110_7746,2022-01-10,CUST_18038,34.0,Male,Enterprise,Home & Garden,Elite Kit 930,149.75,2,299.5,0.0,0.0,0.08,23.96,0.0,323.46,Online,Cash,North America,Jillian Hill,Advertisement,False,,10.0,2022,1,1,Monday,False,0.2585029940125874,83.61537844331153
ORD_20241002_7256,2024-10-02,CUST_60440,65.0,Male,Standard,Electronics,Elite Widget 284,482.04,2,964.09,0.0,0.0,0.05,48.2,0.0,1012.29,Online,Credit Card,Middle East & Africa,Katherine Ware,Direct,False,,6.0,2024,10,4,Wednesday,False,0.2917887915645989,295.3748758129278
ORD_20210912_9186,2021-09-12,CUST_76964,69.0,Female,Budget,Health & Beauty,Premium Device 261,41.39,1,41.39,0.0,0.0,0.1,4.14,9.24,45.53,Online,Bank Transfer,Asia Pacific,Joseph Stokes,Advertisement,False,,10.0,2021,9,3,Sunday,True,0.39487894670436735,17.978838443449845
ORD_20220731_3549,2022-07-31,CUST_10905,61.0,Female,Premium,Toys & Games,Basic Device 599,50.29,1,50.29,0.0,0.0,0.15,7.54,0.13,57.84,Mobile App,Credit Card,Latin America,Marisa Conrad,Organic Search,True,Defective,1.0,2022,7,3,Sunday,True,0.2711871259997852,15.685463367827575
ORD_20210821_9034,2021-08-21,CUST_65050,33.0,Male,Budget,Clothing,Classic Tool 552,120.34,1,120.34,0.0337,4.05,0.08,9.3,0.0,125.58,Mobile App,Bank Transfer,North America,Adrian Davis,Email,False,,9.0,2021,8,3,Saturday,True,0.3875839894303411,48.67279739266224
ORD_20220718_2530,2022-07-18,CUST_79924,,Other,Budget,Sports & Outdoors,Elite Set 729,71.64,2,143.27,0.022,3.15,0.08,11.21,0.0,151.33,Phone,Credit Card,North America,Amber Taylor,Organic Search,False,,9.0,2022,7,3,Monday,False,0.44042252794819226,66.64914115439994
ORD_20240415_7225,2024-04-15,CUST_53480,70.0,Female,Premium,Health & Beauty,Elite Unit 954,55.93,4,223.73,0.0,0.0,0.08,17.9,0.0,241.63,Retail Store,Bank Transfer,North America,Dana Howell,Direct,True,Wrong Item,1.0,2024,4,2,Monday,False,0.32533140512301595,78.60982741987434
ORD_20221227_3425,2022-12-27,CUST_28352,29.0,Male,Premium,Sports & Outdoors,Pro Widget 879,258.59,2,517.18,0.0,0.0,0.1,51.72,0.0,568.9,Online,Credit Card,Asia Pacific,Jennifer Baker,Email,False,,6.0,2022,12,4,Tuesday,False,0.20201911984321486,114.92867727880493
ORD_20211123_3544,2021-11-23,CUST_49705,66.0,Other,Enterprise,Automotive,Classic Set 410,255.99,1,255.99,0.0,0.0,0.08,20.48,0.0,276.47,Retail Store,Debit Card,North America,Amy Ross,Social Media,False,,9.0,2021,11,4,Tuesday,False,0.38845598923446006,107.39642734365118
ORD_20211205_3795,2021-12-05,CUST_12063,34.0,Female,Standard,Books,Basic Package 339,5.0,2,10.0,0.0,0.0,0.15,1.5,11.13,11.5,Online,Debit Card,Latin America,Michelle Elliott,Social Media,False,,6.0,2021,12,4,Sunday,True,0.426933236520458,4.909732219985267
ORD_20210207_9548,2021-02-07,CUST_63961,76.0,Male,Premium,Home & Garden,Pro Kit 188,191.61,3,574.82,0.0,0.0,0.05,28.74,0.0,603.57,Online,Debit Card,Middle East & Africa,Steven Austin,Paid Search,False,,7.0,2021,2,1,Sunday,True,0.2821931837462022,170.3233399136953
ORD_20240522_6987,2024-05-22,CUST_89641,21.0,Other,Premium,Automotive,Premium System 784,23.33,1,23.33,0.1438,3.35,0.05,1.0,14.58,20.97,Online,Debit Card,Middle East & Africa,Norman Thompson,Direct,False,,8.0,2024,5,2,Wednesday,False,0.17069839554711302,3.57954535462296
ORD_20230825_5740,2023-08-25,CUST_61326,76.0,Male,Standard,Sports & Outdoors,Basic Package 482,135.98,4,543.93,0.0,0.0,0.15,81.59,0.0,625.52,Online,Debit Card,Latin America,Austin Hines,Social Media,False,,8.0,2023,8,3,Friday,False,0.4486157020146281,280.61809392419013
ORD_20200727_5474,2020-07-27,CUST_50916,29.0,Female,Budget,Sports & Outdoors,Pro Device 526,198.65,1,198.65,0.0,0.0,0.1,19.87,0.0,218.52,Online,Cryptocurrency,Asia Pacific,Robert Larson,Direct,False,,7.0,2020,7,3,Monday,False,0.2708702171421085,59.19055984989355
ORD_20200709_1711,2020-07-09,CUST_89124,28.0,Male,Standard,Sports & Outdoors,Classic Tool 717,47.45,1,47.45,0.0,0.0,0.08,3.8,0.0,51.24,Retail Store,Debit Card,North America,Mary Hunter,Direct,False,,7.0,2020,7,3,Thursday,False,0.37518204010292144,19.224327734873697
ORD_20240706_9462,2024-07-06,CUST_57312,68.0,Male,Budget,Books,Classic Tool 517,16.49,3,49.48,0.0887,4.39,0.1,4.51,0.0,49.6,Retail Store,Credit Card,Asia Pacific,Brian Johnson,Email,False,,9.0,2024,7,3,Saturday,True,0.2202081966414423,10.92232655341554
ORD_20200729_5915,2020-07-29,CUST_27154,59.0,Other,Budget,Electronics,Deluxe Set 505,216.22,3,648.66,0.1109,71.92,0.08,46.14,0.0,622.89,Third Party,Debit Card,North America,Juan Nelson,Email,False,,7.0,2020,7,3,Wednesday,False,0.17544213447192003,109.28115114121427
ORD_20201008_9327,2020-10-08,CUST_34983,29.0,Female,Premium,Home & Garden,Pro Tool 492,201.07,2,402.14,0.0,0.0,0.08,32.17,0.0,434.31,Retail Store,Debit Card,North America,Wayne Morgan,Email,False,,7.0,2020,10,4,Thursday,False,0.3169091670743523,137.63682035206193
ORD_20200224_9668,2020-02-24,CUST_84878,23.0,Male,Standard,Home & Garden,Premium Widget 513,37.28,1,37.28,0.0,0.0,0.08,2.98,10.0,40.26,Online,Credit Card,North America,Cody Brown,Advertisement,False,,9.0,2020,2,1,Monday,False,0.367372077750554,14.790399850237304
ORD_20221228_7677,2022-12-28,CUST_17775,56.0,Female,Premium,Electronics,Basic Device 134,663.41,1,663.41,0.1269,84.18,0.15,86.88,0.0,666.11,Phone,Credit Card,Latin America,Stephanie Rodriguez,Referral,False,,9.0,2022,12,4,Wednesday,False,0.26130022880672116,174.05469541044502
ORD_20230721_8477,2023-07-21,CUST_17184,57.0,Other,Standard,Home & Garden,Pro Package 383,48.88,1,48.88,0.0,0.0,0.08,3.91,2.62,52.79,Online,Credit Card,North America,Angela Johns,Social Media,False,,,2023,7,3,Friday,False,0.3861720120065629,20.386020513826455
ORD_20231125_9331,2023-11-25,CUST_98340,42.0,Other,Standard,Clothing,Elite Set 352,84.04,1,84.04,0.1352,11.37,0.15,10.9,7.04,83.57,Online,Debit Card,Latin America,Mark Johnson,Email,False,,10.0,2023,11,4,Saturday,True,0.3489469282714625,29.16149479564612
ORD_20230417_7017,2023-04-17,CUST_88387,19.0,Other,Premium,Books,Standard System 190,18.47,1,18.47,0.0419,0.77,0.2,3.54,0.0,21.23,Third Party,Bank Transfer,Europe,Kathy Schmidt,Organic Search,False,,7.0,2023,4,2,Monday,False,0.15365425056644935,3.2620797395257197
ORD_20210615_9759,2021-06-15,CUST_20199,77.0,Other,Standard,Electronics,Premium Widget 318,123.11,1,123.11,0.0905,11.14,0.1,11.2,0.0,123.17,Mobile App,Debit Card,Asia Pacific,Sharon Taylor,Referral,False,,7.0,2021,6,2,Tuesday,False,0.25859372465967273,31.85098906633189
ORD_20230527_2353,2023-05-27,CUST_59494,22.0,Male,Budget,Books,Standard Tool 924,5.0,1,5.0,0.0,0.0,0.1,0.5,0.0,5.5,Retail Store,Credit Card,Asia Pacific,Virginia Salinas,Referral,False,,7.0,2023,5,2,Saturday,True,0.18957544651971625,1.0426649558584393
ORD_20240930_4347,2024-09-30,CUST_67793,76.0,Other,Budget,Toys & Games,Basic Tool 359,20.16,1,20.16,0.0,0.0,0.05,1.01,0.0,21.17,Retail Store,Cash,Middle East & Africa,Jesus Willis,Email,False,,7.0,2024,9,3,Monday,False,0.2455697010280402,5.198710570763612
ORD_20200724_1994,2020-07-24,CUST_18456,73.0,Male,Premium,Health & Beauty,Classic Tool 228,77.12,4,308.48,0.0,0.0,0.08,24.68,0.0,333.16,Mobile App,Cash,North America,Steven Murphy MD,Organic Search,False,,8.0,2020,7,3,Friday,False,0.24751503381646484,82.46210866629343
ORD_20210518_3833,2021-05-18,CUST_37159,28.0,Female,Enterprise,Health & Beauty,Deluxe Tool 710,65.91,1,65.91,0.0,0.0,0.1,6.59,0.0,72.5,Third Party,Credit Card,Asia Pacific,Anthony Reynolds,Paid Search,False,,6.0,2021,5,2,Tuesday,False,0.39558489107717143,28.67990460309493
ORD_20210110_5623,2021-01-10,CUST_41395,36.0,Male,Premium,Electronics,Pro System 128,873.8,1,873.8,0.0,0.0,0.08,69.9,0.0,943.71,Retail Store,Cash,North America,Wesley Brown,Social Media,True,Changed Mind,1.0,2021,1,1,Sunday,True,0.22494908616321718,212.2867021030897
ORD_20221225_5910,2022-12-25,CUST_97453,68.0,Female,Enterprise,Health & Beauty,Classic Device 335,66.03,3,198.09,0.0,0.0,0.08,15.85,0.0,213.94,Retail Store,Debit Card,North America,Danielle Jordan,Paid Search,False,,,2022,12,4,Sunday,True,0.394850820203815,84.47438447440419
ORD_20231128_1789,2023-11-28,CUST_61437,45.0,Male,Premium,Sports & Outdoors,Deluxe Unit 167,72.01,1,72.01,0.0,0.0,0.08,5.76,1.22,77.77,Online,Credit Card,North America,William Diaz,Paid Search,False,,9.0,2023,11,4,Tuesday,False,0.2565954984896286,19.955431917538416
ORD_20240824_7135,2024-08-24,CUST_19306,54.0,Other,Budget,Automotive,Pro System 127,186.19,3,558.57,0.1261,70.45,0.05,24.41,0.0,512.53,Online,Debit Card,Middle East & Africa,Mark Boyle,Direct,False,,6.0,2024,8,3,Saturday,True,0.38553673476390815,197.59914266854582
ORD_20240312_8284,2024-03-12,CUST_39087,78.0,Other,Budget,Books,Elite Tool 199,35.83,4,143.32,0.0,0.0,0.1,14.33,0.0,157.65,Phone,Cash,Asia Pacific,Samuel Page,Advertisement,False,,7.0,2024,3,1,Tuesday,False,0.3702824822963049,58.37503333401247
ORD_20220104_3925,2022-01-04,CUST_44237,38.0,Female,Standard,Electronics,Premium Device 998,634.59,1,634.59,0.0,0.0,0.08,50.77,0.0,685.35,Online,Bank Transfer,North America,Cameron Fisher,Social Media,False,,7.0,2022,1,1,Tuesday,False,0.23074871599954008,158.1436325102848
ORD_20220911_5712,2022-09-11,CUST_70981,23.0,Female,Budget,Toys & Games,Standard Widget 923,55.21,3,165.62,0.0616,10.19,0.2,31.09,0.0,186.51,Third Party,Debit Card,Europe,Kiara Mcintyre,Social Media,False,,9.0,2022,9,3,Sunday,True,0.33164847719342294,61.85575748134531
ORD_20230302_8362,2023-03-02,CUST_41454,20.0,Male,Budget,Health & Beauty,Pro Device 756,67.28,1,67.28,0.0,0.0,0.08,5.38,4.37,72.66,Mobile App,Credit Card,North America,Samantha Frey,Paid Search,False,,9.0,2023,3,1,Thursday,False,0.27955514251691227,20.312476655278843
ORD_20210719_4643,2021-07-19,CUST_85275,73.0,Female,Budget,Health & Beauty,Premium Unit 933,5.0,1,5.0,0.0,0.0,0.08,0.4,9.99,5.4,Mobile App,Bank Transfer,North America,Victor Hayes,Referral,False,,6.0,2021,7,3,Monday,False,0.2376583632812817,1.2833551617189214
ORD_20221217_1018,2022-12-17,CUST_47877,70.0,Other,Standard,Electronics,Pro Package 710,610.65,1,610.65,0.1729,105.55,0.08,40.41,0.0,545.5,Online,PayPal,North America,Kyle Kline,Email,False,,10.0,2022,12,4,Saturday,True,0.3758925950250845,205.0494105861836
ORD_20210821_6116,2021-08-21,CUST_27576,60.0,Other,Standard,Books,Classic Unit 940,10.75,1,10.75,0.0,0.0,0.08,0.86,0.0,11.61,Retail Store,PayPal,North America,Teresa Johnson,Email,False,,10.0,2021,8,3,Saturday,True,0.35935707345832296,4.17213562285113
ORD_20221019_8317,2022-10-19,CUST_17336,26.0,Male,Premium,Electronics,Standard Device 917,454.53,3,1363.58,0.0,0.0,0.08,109.09,0.0,1472.67,Online,PayPal,North America,Amy Bailey,Organic Search,False,,8.0,2022,10,4,Wednesday,False,0.3792455849131121,558.5035955339929
ORD_20200430_2503,2020-04-30,CUST_26457,56.0,Male,Premium,Books,Elite Tool 309,52.68,1,52.68,0.0,0.0,0.08,4.21,1.16,56.89,Online,Credit Card,North America,Heidi Cook,Email,True,Damaged in Shipping,3.0,2020,4,2,Thursday,False,0.2493173382224107,14.183663371472944
ORD_20230703_4792,2023-07-03,CUST_15754,28.0,Female,Standard,Books,Deluxe Set 195,5.0,3,15.0,0.0,0.0,0.1,1.5,11.59,16.5,Phone,Bank Transfer,Asia Pacific,Kristy Hart,Direct,False,,6.0,2023,7,3,Monday,False,0.2579467229463505,4.256120928614783
ORD_20200104_4728,2020-01-04,CUST_50001,66.0,Female,Budget,Sports & Outdoors,Deluxe Package 458,112.1,2,224.2,0.0,0.0,0.08,17.94,0.0,242.14,Phone,Credit Card,North America,Kimberly Ball,Email,False,,6.0,2020,1,1,Saturday,True,0.3482000721544367,84.3131654714753
ORD_20230705_8340,2023-07-05,CUST_81061,59.0,Other,Budget,Automotive,Classic Set 993,262.59,1,262.59,0.0,0.0,0.08,21.01,0.0,283.59,Online,Credit Card,North America,Brian Black,Paid Search,False,,7.0,2023,7,3,Wednesday,False,0.4290990846302172,121.68820941028328
ORD_20210215_5319,2021-02-15,CUST_13823,,Other,Premium,Health & Beauty,Deluxe Device 904,83.01,1,83.01,0.0,0.0,0.08,6.64,6.21,89.66,Phone,Debit Card,North America,Annette Fernandez,Organic Search,False,,6.0,2021,2,1,Monday,False,0.27316234795700906,24.491736117825432
ORD_20210107_1450,2021-01-07,CUST_53422,74.0,Female,Standard,Clothing,Standard Set 907,51.98,1,51.98,0.0,0.0,0.1,5.2,7.25,57.18,Online,PayPal,Asia Pacific,Connie Paul,Direct,True,Damaged in Shipping,1.0,2021,1,1,Thursday,False,0.4399069241819007,25.153877924721083
ORD_20200908_9747,2020-09-08,CUST_30732,43.0,Male,Budget,Electronics,Pro System 773,469.23,1,469.23,0.0,0.0,0.1,46.92,0.0,516.15,Third Party,Bank Transfer,Asia Pacific,Andrew Duran,Social Media,False,,10.0,2020,9,3,Tuesday,False,0.383157859840783,197.76692935682013
ORD_20230406_2539,2023-04-06,CUST_70402,31.0,Female,Standard,Home & Garden,Elite Widget 303,161.02,2,322.05,0.0,0.0,0.1,32.2,0.0,354.25,Online,PayPal,Asia Pacific,Luis Fitzgerald,Direct,False,,9.0,2023,4,2,Thursday,False,0.1615344554338734,57.22358083744965
ORD_20220921_1457,2022-09-21,CUST_75479,61.0,Female,Budget,Health & Beauty,Basic Set 759,41.04,2,82.07,0.0359,2.95,0.2,15.82,0.0,94.95,Third Party,Debit Card,Europe,Barbara Riley,Direct,False,,9.0,2022,9,3,Wednesday,False,0.17853873535445242,16.952252921905256
ORD_20230820_5748,2023-08-20,CUST_32084,46.0,Other,Standard,Electronics,Elite Kit 673,261.71,1,261.71,0.082,21.45,0.08,19.22,0.0,259.48,Mobile App,Credit Card,North America,Terry Walter,Advertisement,False,,10.0,2023,8,3,Sunday,True,0.41307334501968895,107.1842715657089
ORD_20240912_8063,2024-09-12,CUST_37294,77.0,Other,Premium,Sports & Outdoors,Basic Device 448,62.95,2,125.91,0.0,0.0,0.2,25.18,0.0,151.09,Online,PayPal,Europe,Jeffrey Anthony DDS,Social Media,False,,10.0,2024,9,3,Thursday,False,0.3536850235147012,53.43827020283621
ORD_20210524_6654,2021-05-24,CUST_60405,26.0,Other,Budget,Electronics,Standard Package 480,648.95,1,648.95,0.042,27.25,0.2,124.34,0.0,746.04,Online,Credit Card,Europe,Nicholas Bryan,Email,False,,8.0,2021,5,2,Monday,False,0.3992103037253167,297.8268549912352
ORD_20210711_3861,2021-07-11,CUST_98998,58.0,Male,Premium,Clothing,Deluxe Package 786,67.27,1,67.27,0.144,9.69,0.15,8.64,0.0,66.22,Retail Store,Credit Card,Latin America,Amy Reed,Advertisement,False,,9.0,2021,7,3,Sunday,True,0.42200324983860316,27.9450552043123
ORD_20200218_1434,2020-02-18,CUST_88907,,Male,Enterprise,Sports & Outdoors,Deluxe Kit 617,137.63,3,412.9,0.0,0.0,0.2,82.58,0.0,495.49,Online,Credit Card,Europe,Matthew Gardner,Organic Search,False,,7.0,2020,2,1,Tuesday,False,0.3801080678218125,188.33974652502988
ORD_20240826_8369,2024-08-26,CUST_11345,21.0,Other,Enterprise,Sports & Outdoors,Classic Set 403,218.84,1,218.84,0.0,0.0,0.1,21.88,0.0,240.72,Retail Store,Credit Card,Asia Pacific,Shelley Bradley,Direct,False,,10.0,2024,8,3,Monday,False,0.4386168319700672,105.58384379183457
ORD_20220421_5038,2022-04-21,CUST_53399,58.0,Other,Standard,Clothing,Premium Tool 156,54.85,2,109.69,0.0,0.0,0.2,21.94,0.0,131.63,Online,Credit Card,Europe,Michael Lambert,Direct,False,,6.0,2022,4,2,Thursday,False,0.3348686694344673,44.07876295765893
ORD_20211008_5552,2021-10-08,CUST_27908,23.0,Male,Standard,Health & Beauty,Deluxe Tool 973,40.86,1,40.86,0.0,0.0,0.2,8.17,0.0,49.03,Retail Store,Credit Card,Europe,Christina Adkins,Paid Search,False,,6.0,2021,10,4,Friday,False,0.2004885312650142,9.829952687923647
ORD_20220719_4153,2022-07-19,CUST_68124,31.0,Female,Standard,Toys & Games,Pro Kit 201,52.09,2,104.18,0.0448,4.66,0.15,14.93,0.0,114.45,Online,Cash,Latin America,Monica Johnson,Organic Search,False,,6.0,2022,7,3,Tuesday,False,0.3388757600117691,38.78433073334698
ORD_20221211_2677,2022-12-11,CUST_60785,,Other,Standard,Electronics,Classic Tool 587,595.69,1,595.69,0.0638,37.99,0.2,111.54,0.0,669.24,Mobile App,Bank Transfer,Europe,Andrew Green PhD,Social Media,True,Defective,1.0,2022,12,4,Sunday,True,0.1642553310970414,109.926237783384
ORD_20231213_9474,2023-12-13,CUST_65463,44.0,Female,Standard,Automotive,Elite Tool 573,153.0,1,153.0,0.1937,29.64,0.08,9.87,0.0,133.23,Third Party,Credit Card,North America,Jeff Wright,Organic Search,False,,7.0,2023,12,4,Wednesday,False,0.3861140462608859,51.44197438333783
